Date,Liquidity
2020-11-18,7241523.108
2020-11-19,-2.0
2020-11-20,0.0
2020-11-23,-0.485
2020-11-24,-0.001
2020-11-25,7214962.785
2020-11-26,0.0
2020-11-27,0.0
2020-11-30,-0.006
2020-12-01,-0.002
2020-12-02,7220882.9459999995
2020-12-03,0.0
2020-12-04,0.0
2020-12-07,-0.001
2020-12-08,-0.001
2020-12-09,7241123.754000001
2020-12-10,-0.001
2020-12-11,0.0
2020-12-14,-0.1
2020-12-15,-0.001
2020-12-16,7361062.276000001
2020-12-17,-0.014
2020-12-18,-0.032
2020-12-21,-0.435
2020-12-22,-0.406
2020-12-23,7402435.7360000005
2020-12-24,-0.01
2020-12-25,0.0
2020-12-28,-0.901
2020-12-29,-0.257
2020-12-30,7361759.2930000005
2020-12-31,-9.651
2021-01-01,0.0
2021-01-04,-0.001
2021-01-05,-0.005
2021-01-06,7333139.669000001
2021-01-07,-0.001
2021-01-08,0.0
2021-01-11,0.0
2021-01-12,0.0
2021-01-13,7332378.579
2021-01-14,-0.6
2021-01-15,0.0
2021-01-18,0.0
2021-01-19,-0.004
2021-01-20,7413313.288
2021-01-21,-1.201
2021-01-22,0.0
2021-01-25,-2.2
2021-01-26,-1.631
2021-01-27,7403291.308
2021-01-28,-2.655
2021-01-29,-7.1
2021-02-01,-0.012
2021-02-02,-0.011
2021-02-03,7408972.4969999995
2021-02-04,-0.5
2021-02-05,-0.01
2021-02-08,-0.002
2021-02-09,-0.001
2021-02-10,7440616.094
2021-02-11,-0.108
2021-02-12,-0.001
2021-02-15,0.0
2021-02-16,-0.004
2021-02-17,7555834.909
2021-02-18,0.0
2021-02-19,-0.002
2021-02-22,-1.1
2021-02-23,-0.435
2021-02-24,7588581.022
2021-02-25,-9.976
2021-02-26,-11.2
2021-03-01,0.0
2021-03-02,-0.005
2021-03-03,7556093.944
2021-03-04,-2.1
2021-03-05,-1.0
2021-03-08,-0.025
2021-03-09,0.0
2021-03-10,7578540.836
2021-03-11,-11.051
2021-03-12,-6.8
2021-03-15,-0.003
2021-03-16,-0.702
2021-03-17,7692233.417
2021-03-18,-26.57
2021-03-19,-18.908
2021-03-22,-22.242
2021-03-23,-19.526
2021-03-24,7718538.96
2021-03-25,-10.1
2021-03-26,-11.45
2021-03-29,-40.354
2021-03-30,-104.725
2021-03-31,7687827.966
2021-04-01,0.0
2021-04-02,0.0
2021-04-05,-3.45
2021-04-06,-18.951
2021-04-07,7707836.862
2021-04-08,-27.64
2021-04-09,-31.265
2021-04-12,-30.221
2021-04-13,-37.543
2021-04-14,7792128.050000001
2021-04-15,-28.626
2021-04-16,-39.94
2021-04-19,-53.798
2021-04-20,-67.747
2021-04-21,7819850.769
2021-04-22,-102.644
2021-04-23,-73.794
2021-04-26,-100.916
2021-04-27,-142.172
2021-04-28,7779827.579
2021-04-29,-173.469
2021-04-30,-183.234
2021-05-03,-129.724
2021-05-04,-147.806
2021-05-05,7809369.511
2021-05-06,-154.921
2021-05-07,-161.856
2021-05-10,-175.548
2021-05-11,-181.753
2021-05-12,7829554.964
2021-05-13,-235.217
2021-05-14,-241.185
2021-05-17,-208.96
2021-05-18,-243.47
2021-05-19,7921722.883
2021-05-20,-351.121
2021-05-21,-369.046
2021-05-24,-394.941
2021-05-25,-432.955
2021-05-26,7902278.244
2021-05-27,-485.329
2021-05-28,-479.498
2021-05-31,0.0
2021-06-01,-447.985
2021-06-02,7934480.987
2021-06-03,-479.102
2021-06-04,-483.349
2021-06-07,-486.097
2021-06-08,-497.428
2021-06-09,7951093.861
2021-06-10,-534.943
2021-06-11,-547.808
2021-06-14,-583.892
2021-06-15,-509.559
2021-06-16,8063082.169
2021-06-17,-755.8
2021-06-18,-747.121
2021-06-21,-765.141
2021-06-22,-791.605
2021-06-23,8100396.660999999
2021-06-24,-813.048
2021-06-25,-770.83
2021-06-28,-803.019
2021-06-29,-841.246
2021-06-30,8076806.098999999
2021-07-01,-742.647
2021-07-02,-731.504
2021-07-05,0.0
2021-07-06,-772.581
2021-07-07,8096233.916
2021-07-08,-793.399
2021-07-09,-780.596
2021-07-12,-776.472
2021-07-13,-798.267
2021-07-14,8200086.107000001
2021-07-15,-776.261
2021-07-16,-817.566
2021-07-19,-860.468
2021-07-20,-848.102
2021-07-21,8238965.691
2021-07-22,-898.197
2021-07-23,-877.251
2021-07-26,-891.203
2021-07-27,-927.419
2021-07-28,8219929.607
2021-07-29,-987.283
2021-07-30,-1039.394
2021-08-02,-921.317
2021-08-03,-909.442
2021-08-04,8233648.5770000005
2021-08-05,-944.335
2021-08-06,-952.134
2021-08-09,-981.765
2021-08-10,-998.654
2021-08-11,8255723.621
2021-08-12,-1087.342
2021-08-13,-1050.941
2021-08-16,-1036.418
2021-08-17,-1053.454
2021-08-18,8341143.535999999
2021-08-19,-1109.938
2021-08-20,-1111.905
2021-08-23,-1135.697
2021-08-24,-1129.737
2021-08-25,8331294.481000001
2021-08-26,-1091.792
2021-08-27,-1120.015
2021-08-30,-1140.711
2021-08-31,-1189.616
2021-09-01,8347811.234999999
2021-09-02,-1066.987
2021-09-03,-1074.707
2021-09-06,0.0
2021-09-07,-1079.945
2021-09-08,8355945.274999999
2021-09-09,-1107.659
2021-09-10,-1099.323
2021-09-13,-1087.108
2021-09-14,-1169.28
2021-09-15,8447458.33
2021-09-16,-1147.494
2021-09-17,-1218.303
2021-09-20,-1224.289
2021-09-21,-1240.494
2021-09-22,8488232.697
2021-09-23,-1352.483
2021-09-24,-1313.657
2021-09-27,-1297.05
2021-09-28,-1365.185
2021-09-29,8446367.416
2021-09-30,-1604.881
2021-10-01,-1385.991
2021-10-04,-1399.173
2021-10-05,-1431.18
2021-10-06,8462445.242999999
2021-10-07,-1375.863
2021-10-08,-1371.958
2021-10-11,0.0
2021-10-12,-1367.051
2021-10-13,8479499.441000002
2021-10-14,-1445.66
2021-10-15,-1462.297
2021-10-18,-1477.114
2021-10-19,-1470.739
2021-10-20,8563365.653
2021-10-21,-1458.605
2021-10-22,-1403.02
2021-10-25,-1413.188
2021-10-26,-1423.198
2021-10-27,8554534.339000002
2021-10-28,-1384.684
2021-10-29,-1502.296
2021-11-01,-1358.606
2021-11-02,-1329.913
2021-11-03,8573246.81
2021-11-04,-1348.539
2021-11-05,-1354.059
2021-11-08,-1354.382
2021-11-09,-1377.197
2021-11-10,8661409.084
2021-11-11,0.0
2021-11-12,-1417.643
2021-11-15,-1391.657
2021-11-16,-1466.857
2021-11-17,8673238.547
2021-11-18,-1584.097
2021-11-19,-1575.384
2021-11-22,-1573.769
2021-11-23,-1571.98
2021-11-24,8680154.016
2021-11-25,0.0
2021-11-26,-1451.108
2021-11-29,-1459.339
2021-11-30,-1517.956
2021-12-01,8648822.002
2021-12-02,-1448.585
2021-12-03,-1475.464
2021-12-06,-1487.996
2021-12-07,-1455.038
2021-12-08,8662924.691
2021-12-09,-1500.027
2021-12-10,-1507.147
2021-12-13,-1599.768
2021-12-14,-1584.488
2021-12-15,8754940.105
2021-12-16,-1657.626
2021-12-17,-1704.586
2021-12-20,-1758.041
2021-12-21,-1748.285
2021-12-22,8788710.769
2021-12-23,-1577.78
2021-12-24,0.0
2021-12-27,-1580.347
2021-12-28,-1637.064
2021-12-29,8755605.645000001
2021-12-30,-1696.476
2021-12-31,-1904.582
2022-01-03,-1579.526
2022-01-04,-1495.692
2022-01-05,8763838.462
2022-01-06,-1510.553
2022-01-07,-1530.096
2022-01-10,-1560.421
2022-01-11,-1527.02
2022-01-12,8786284.617999999
2022-01-13,-1636.742
2022-01-14,-1598.887
2022-01-17,0.0
2022-01-18,-1597.137
2022-01-19,8865688.727
2022-01-20,-1678.931
2022-01-21,-1706.127
2022-01-24,-1614.002
2022-01-25,-1599.502
2022-01-26,8858257.077
2022-01-27,-1583.895
2022-01-28,-1615.021
2022-01-31,-1654.85
2022-02-01,-1584.109
2022-02-02,8870908.332
2022-02-03,-1640.397
2022-02-04,-1642.892
2022-02-07,-1679.932
2022-02-08,-1674.61
2022-02-09,8875669.463
2022-02-10,-1634.146
2022-02-11,-1635.826
2022-02-14,-1666.232
2022-02-15,-1608.494
2022-02-16,8908696.325000001
2022-02-17,-1647.202
2022-02-18,-1674.929
2022-02-21,0.0
2022-02-22,-1699.432
2022-02-23,8925692.84
2022-02-24,-1650.399
2022-02-25,-1603.349
2022-02-28,-1596.052
2022-03-01,-1552.95
2022-03-02,8902245.886
2022-03-03,-1533.992
2022-03-04,-1483.061
2022-03-07,-1461.227
2022-03-08,-1525.099
2022-03-09,8908553.456999999
2022-03-10,-1568.735
2022-03-11,-1557.823
2022-03-14,-1608.021
2022-03-15,-1583.471
2022-03-16,8952121.757
2022-03-17,-1659.977
2022-03-18,-1715.148
2022-03-21,-1728.893
2022-03-22,-1763.183
2022-03-23,8960056.197999999
2022-03-24,-1707.655
2022-03-25,-1676.974
2022-03-28,-1688.632
2022-03-29,-1718.87
2022-03-30,8934780.996000001
2022-03-31,-1871.97
2022-04-01,-1666.063
2022-04-04,-1692.936
2022-04-05,-1710.834
2022-04-06,8935286.077000001
2022-04-07,-1734.424
2022-04-08,-1750.498
2022-04-11,-1758.958
2022-04-12,-1710.414
2022-04-13,8963124.137
2022-04-14,-1706.935
2022-04-15,0.0
2022-04-18,-1738.379
2022-04-19,-1817.292
2022-04-20,8953273.034
2022-04-21,-1854.7
2022-04-22,-1765.031
2022-04-25,-1783.609
2022-04-26,-1819.343
2022-04-27,8936451.51
2022-04-28,-1818.416
2022-04-29,-1906.802
2022-05-02,-1796.302
2022-05-03,-1796.252
2022-05-04,8937210.866
2022-05-05,-1844.762
2022-05-06,-1861.866
2022-05-09,-1858.995
2022-05-10,-1864.225
2022-05-11,8939186.223
2022-05-12,-1900.069
2022-05-13,-1865.287
2022-05-16,-1833.152
2022-05-17,-1877.483
2022-05-18,8943037.663
2022-05-19,-1981.005
2022-05-20,-1987.987
2022-05-23,-2044.658
2022-05-24,-1987.865
2022-05-25,8911463.715
2022-05-26,-2007.702
2022-05-27,-2006.688
2022-05-30,0.0
2022-05-31,-1978.538
2022-06-01,8912295.453
2022-06-02,-1985.239
2022-06-03,-2031.228
2022-06-06,-2040.093
2022-06-07,-2091.395
2022-06-08,8915390.339
2022-06-09,-2142.318
2022-06-10,-2162.885
2022-06-13,-2212.62
2022-06-14,-2223.857
2022-06-15,8929600.206
2022-06-16,-2178.382
2022-06-17,-2229.279
2022-06-20,0.0
2022-06-21,-2188.627
2022-06-22,8931328.259
2022-06-23,-2285.442
2022-06-24,-2180.984
2022-06-27,-2155.942
2022-06-28,-2213.784
2022-06-29,8910569.397
2022-06-30,-2329.743
2022-07-01,-2167.085
2022-07-04,0.0
2022-07-05,-2138.28
2022-07-06,8888982.516999999
2022-07-07,-2172.457
2022-07-08,-2144.921
2022-07-11,-2164.266
2022-07-12,-2146.132
2022-07-13,8893059.138
2022-07-14,-2207.121
2022-07-15,-2153.75
2022-07-18,-2190.375
2022-07-19,-2211.821
2022-07-20,8896358.918
2022-07-21,-2271.756
2022-07-22,-2228.959
2022-07-25,-2192.367
2022-07-26,-2189.474
2022-07-27,8887212.060999999
2022-07-28,-2239.883
2022-07-29,-2300.2
2022-08-01,-2161.885
2022-08-02,-2156.013
2022-08-03,8871843.647
2022-08-04,-2191.546
2022-08-05,-2194.927
2022-08-08,-2195.692
2022-08-09,-2186.568
2022-08-10,8876403.089
2022-08-11,-2199.247
2022-08-12,-2213.193
2022-08-15,-2175.857
2022-08-16,-2165.332
2022-08-17,8847017.048
2022-08-18,-2218.161
2022-08-19,-2221.68
2022-08-22,-2235.665
2022-08-23,-2250.718
2022-08-24,8848663.660999998
2022-08-25,-2187.907
2022-08-26,-2182.452
2022-08-29,-2205.188
2022-08-30,-2188.975
2022-08-31,8823229.439
2022-09-01,-2173.156
2022-09-02,-2173.413
2022-09-05,0.0
2022-09-06,-2188.796
2022-09-07,8819612.718
2022-09-08,-2210.466
2022-09-09,-2209.714
2022-09-12,-2218.546
2022-09-13,-2202.719
2022-09-14,8829939.613
2022-09-15,-2176.188
2022-09-16,-2186.833
2022-09-19,-2217.542
2022-09-20,-2238.87
2022-09-21,8813793.604
2022-09-22,-2359.227
2022-09-23,-2319.361
2022-09-26,-2299.011
2022-09-27,-2327.111
2022-09-28,8792510.633
2022-09-29,-2371.763
2022-09-30,-2425.91
2022-10-03,-2252.523
2022-10-04,-2233.616
2022-10-05,8756188.262
2022-10-06,-2232.801
2022-10-07,-2226.95
2022-10-10,0.0
2022-10-11,-2222.479
2022-10-12,8756113.492
2022-10-13,-2244.1
2022-10-14,-2222.052
2022-10-17,-2172.301
2022-10-18,-2226.725
2022-10-19,8741072.966
2022-10-20,-2234.071
2022-10-21,-2265.809
2022-10-24,-2242.044
2022-10-25,-2195.616
2022-10-26,8720268.595999999
2022-10-27,-2152.485
2022-10-28,-2183.29
2022-10-31,-2275.459
2022-11-01,-2200.51
2022-11-02,8674041.595
2022-11-03,-2219.791
2022-11-04,-2230.84
2022-11-07,-2241.317
2022-11-08,-2232.555
2022-11-09,8676120.708999999
2022-11-10,-2200.586
2022-11-11,0.0
2022-11-14,-2165.018
2022-11-15,-2086.574
2022-11-16,8623017.947999999
2022-11-17,-2114.439
2022-11-18,-2113.413
2022-11-21,-2125.426
2022-11-22,-2103.932
2022-11-23,8618841.352
2022-11-24,0.0
2022-11-25,-2031.066
2022-11-28,-2054.914
2022-11-29,-2064.377
2022-11-30,8581948.613
2022-12-01,-2050.286
2022-12-02,-2049.763
2022-12-05,-2093.647
2022-12-06,-2111.465
2022-12-07,8580151.115999999
2022-12-08,-2175.973
2022-12-09,-2146.748
2022-12-12,-2158.517
2022-12-13,-2180.676
2022-12-14,8580864.618999999
2022-12-15,-2123.995
2022-12-16,-2126.54
2022-12-19,-2134.765
2022-12-20,-2159.408
2022-12-21,8561744.255
2022-12-22,-2222.898
2022-12-23,-2216.348
2022-12-26,0.0
2022-12-27,-2221.259
2022-12-28,8548448.070999999
2022-12-29,-2308.319
2022-12-30,-2553.716
2023-01-02,0.0
2023-01-03,-2188.272
2023-01-04,8504775.833
2023-01-05,-2242.486
2023-01-06,-2208.265
2023-01-09,-2199.121
2023-01-10,-2192.942
2023-01-11,8506015.49
2023-01-12,-2202.989
2023-01-13,-2179.781
2023-01-16,0.0
2023-01-17,-2093.328
2023-01-18,8486568.304000001
2023-01-19,-2110.145
2023-01-20,-2090.523
2023-01-23,-2135.499
2023-01-24,-2048.386
2023-01-25,8468033.591
2023-01-26,-2024.069
2023-01-27,-2003.634
2023-01-30,-2048.714
2023-01-31,-2061.572
2023-02-01,8431011.649
2023-02-02,-2050.063
2023-02-03,-2041.217
2023-02-06,-2072.261
2023-02-07,-2057.958
2023-02-08,8432816.118999999
2023-02-09,-2058.942
2023-02-10,-2042.893
2023-02-13,-2107.775
2023-02-14,-2076.548
2023-02-15,8382264.623000001
2023-02-16,-2032.457
2023-02-17,-2059.662
2023-02-20,0.0
2023-02-21,-2046.064
2023-02-22,8379598.818
2023-02-23,-2147.417
2023-02-24,-2142.141
2023-02-27,-2162.435
2023-02-28,-2188.035
2023-03-01,8337168.805
2023-03-02,-2192.355
2023-03-03,-2186.15
2023-03-06,-2190.793
2023-03-07,-2170.195
2023-03-08,8339756.413000001
2023-03-09,-2229.623
2023-03-10,-2188.375
2023-03-13,-2126.677
2023-03-14,-2042.579
2023-03-15,8637011.310999999
2023-03-16,-2066.319
2023-03-17,-2106.166
2023-03-20,-2098.393
2023-03-21,-2194.631
2023-03-22,8731247.805000002
2023-03-23,-2233.956
2023-03-24,-2218.458
2023-03-27,-2220.131
2023-03-28,-2231.749
2023-03-29,8703493.561
2023-03-30,-2271.531
2023-03-31,-2375.171
2023-04-03,-2221.01
2023-04-04,-2219.375
2023-04-05,8629972.196
2023-04-06,-2173.663
2023-04-07,0.0
2023-04-10,-2239.655
2023-04-11,-2297.208
2023-04-12,8612383.93
2023-04-13,-2321.699
2023-04-14,-2253.786
2023-04-17,-2256.845
2023-04-18,-2238.994
2023-04-19,8590801.768000001
2023-04-20,-2277.259
2023-04-21,-2290.023
2023-04-24,-2308.538
2023-04-25,-2275.402
2023-04-26,8560196.737
2023-04-27,-2273.926
2023-04-28,-2325.479
2023-05-01,-2239.866
2023-05-02,-2267.13
2023-05-03,8501466.562
2023-05-04,-2242.399
2023-05-05,-2207.415
2023-05-08,-2217.601
2023-05-09,-2222.864
2023-05-10,8500586.185
2023-05-11,-2242.243
2023-05-12,-2229.199
2023-05-15,-2220.927
2023-05-16,-2203.214
2023-05-17,8454430.103999998
2023-05-18,-2238.266
2023-05-19,-2276.72
2023-05-22,-2275.311
2023-05-23,-2256.689
2023-05-24,8433942.339
2023-05-25,-2197.638
2023-05-26,-2189.681
2023-05-29,0.0
2023-05-30,-2200.479
2023-05-31,8383550.187
2023-06-01,-2160.055
2023-06-02,-2142.102
2023-06-05,-2131.417
2023-06-06,-2134.638
2023-06-07,8387118.688
2023-06-08,-2141.798
2023-06-09,-2127.652
2023-06-12,-2126.87
2023-06-13,-2074.52
2023-06-14,8386111.777
2023-06-15,-1992.14
2023-06-16,-2011.556
2023-06-19,0.0
2023-06-20,-1989.489
2023-06-21,8359746.048
2023-06-22,-1994.711
2023-06-23,-1969.38
2023-06-26,-1961.027
2023-06-27,-1951.098
2023-06-28,8338578.217999999
2023-06-29,-1934.684
2023-06-30,-2034.319
2023-07-03,-1909.639
2023-07-04,0.0
2023-07-05,8296029.498000001
2023-07-06,-1854.256
2023-07-07,-1822.303
2023-07-10,-1811.981
2023-07-11,-1775.796
2023-07-12,8294588.517
2023-07-13,-1767.432
2023-07-14,-1740.777
2023-07-17,-1728.322
2023-07-18,-1716.862
2023-07-19,8272288.061000001
2023-07-20,-1721.001
2023-07-21,-1770.752
2023-07-24,-1770.867
2023-07-25,-1720.716
2023-07-26,8241050.67
2023-07-27,-1735.783
2023-07-28,-1730.227
2023-07-31,-1821.124
2023-08-01,-1739.554
2023-08-02,8204476.355
2023-08-03,-1776.774
2023-08-04,-1793.804
2023-08-07,-1810.583
2023-08-08,-1778.351
2023-08-09,8205999.887
2023-08-10,-1759.897
2023-08-11,-1773.236
2023-08-14,-1799.311
2023-08-15,-1743.784
2023-08-16,8143494.48
2023-08-17,-1794.12
2023-08-18,-1819.201
2023-08-21,-1824.788
2023-08-22,-1812.294
2023-08-23,8136835.680000001
2023-08-24,-1731.623
2023-08-25,-1687.379
2023-08-28,-1708.605
2023-08-29,-1693.278
2023-08-30,8119148.381
2023-08-31,-1651.602
2023-09-01,-1574.065
2023-09-04,0.0
2023-09-05,-1568.49
2023-09-06,8099240.875
2023-09-07,-1535.289
2023-09-08,-1525.403
2023-09-11,-1549.111
2023-09-12,-1493.781
2023-09-13,8096711.268
2023-09-14,-1492.427
2023-09-15,-1401.403
2023-09-18,-1452.942
2023-09-19,-1453.324
2023-09-20,8021962.72
2023-09-21,-1454.115
2023-09-22,-1427.575
2023-09-25,-1437.31
2023-09-26,-1438.301
2023-09-27,7999940.052
2023-09-28,-1453.366
2023-09-29,-1557.569
2023-10-02,-1365.739
2023-10-03,-1348.465
2023-10-04,7953771.96
2023-10-05,-1265.132
2023-10-06,-1283.461
2023-10-09,0.0
2023-10-10,-1222.44
2023-10-11,7950105.458
2023-10-12,-1157.319
2023-10-13,-1151.818
2023-10-16,-1108.819
2023-10-17,-1082.502
2023-10-18,7931251.341
2023-10-19,-1114.179
2023-10-20,-1138.756
2023-10-23,-1157.976
2023-10-24,-1097.875
2023-10-25,7905894.965000001
2023-10-26,-1089.85
2023-10-27,-1091.858
2023-10-30,-1138.035
2023-10-31,-1137.697
2023-11-01,7864764.051
2023-11-02,-1054.986
2023-11-03,-1071.139
2023-11-06,-1062.878
2023-11-07,-1008.685
2023-11-08,7858893.863
2023-11-09,-993.314
2023-11-10,-1032.72
2023-11-13,-1020.272
2023-11-14,-988.298
2023-11-15,7813308.197
2023-11-16,-912.01
2023-11-17,-935.803
2023-11-20,-953.088
2023-11-21,-931.155
2023-11-22,7809176.379
2023-11-23,0.0
2023-11-24,-865.907
2023-11-27,-867.22
2023-11-28,-873.344
2023-11-29,7794491.604
2023-11-30,-887.822
2023-12-01,-768.543
2023-12-04,-815.847
2023-12-05,-834.428
2023-12-06,7735855.993000001
2023-12-07,-825.734
2023-12-08,-821.408
2023-12-11,-838.507
2023-12-12,-837.803
2023-12-13,7738084.231
2023-12-14,-769.346
2023-12-15,-683.254
2023-12-18,-724.704
2023-12-19,-773.082
2023-12-20,7722551.660999999
2023-12-21,-778.402
2023-12-22,-772.258
2023-12-25,0.0
2023-12-26,-793.937
2023-12-27,7711230.726
2023-12-28,-829.573
2023-12-29,-1018.483
2024-01-01,0.0
2024-01-02,-704.864
2024-01-03,7679545.655
2024-01-04,-664.899
2024-01-05,-694.478
2024-01-08,-691.485
2024-01-09,-676.05
2024-01-10,7685282.473999999
2024-01-11,-626.37
2024-01-12,-603.116
2024-01-15,0.0
2024-01-16,-583.103
2024-01-17,7672401.926
2024-01-18,-618.234
2024-01-19,-625.182
2024-01-22,-647.103
2024-01-23,-621.195
2024-01-24,7675791.082
2024-01-25,-557.687
2024-01-26,-570.828
2024-01-29,-581.41
2024-01-30,-577.755
2024-01-31,7628667.071
2024-02-01,-503.548
2024-02-02,-513.422
2024-02-05,-552.289
2024-02-06,-532.439
2024-02-07,7629944.8100000005
2024-02-08,-535.705
2024-02-09,-569.175
2024-02-12,-581.568
2024-02-13,-553.684
2024-02-14,7632460.663
2024-02-15,-493.065
2024-02-16,-532.125
2024-02-19,0.0
2024-02-20,-530.879
2024-02-21,7580322.653
2024-02-22,-553.245
2024-02-23,-520.107
2024-02-26,-524.959
2024-02-27,-519.725
2024-02-28,7566451.323999999
2024-02-29,-502.074
2024-03-01,-441.265
2024-03-04,-439.793
2024-03-05,-444.474
2024-03-06,7537632.42
2024-03-07,-436.754
2024-03-08,-444.803
2024-03-11,-478.728
2024-03-12,-476.862
2024-03-13,7540678.893
2024-03-14,-483.573
2024-03-15,-413.877
2024-03-18,-440.596
2024-03-19,-446.978
2024-03-20,7513042.4569999995
2024-03-21,-460.631
2024-03-22,-478.531
2024-03-25,-473.787
2024-03-26,-496.062
2024-03-27,7483418.41
2024-03-28,-594.428
2024-03-29,0.0
2024-04-01,-441.903
2024-04-02,-448.424
2024-04-03,7438352.718
2024-04-04,-438.764
2024-04-05,-438.319
2024-04-08,-448.597
2024-04-09,-441.792
2024-04-10,7437025.213
2024-04-11,-455.361
2024-04-12,-407.322
2024-04-15,-327.066
2024-04-16,-371.554
2024-04-17,7404268.9569999995
2024-04-18,-433.006
2024-04-19,-397.234
2024-04-22,-409.816
2024-04-23,-435.88
2024-04-24,7401051.355
2024-04-25,-443.928
2024-04-26,-464.912
2024-04-29,-505.53
2024-04-30,-534.234
2024-05-01,7361118.675
2024-05-02,-428.68
2024-05-03,-450.165
2024-05-06,-468.97
2024-05-07,-475.325
2024-05-08,7352062.982
2024-05-09,-458.55
2024-05-10,-486.434
2024-05-13,-492.068
2024-05-14,-468.344
2024-05-15,7303041.0879999995
2024-05-16,-410.121
2024-05-17,-449.373
2024-05-20,-489.728
2024-05-21,-491.72
2024-05-22,7298344.242
2024-05-23,-467.398
2024-05-24,-431.239
2024-05-27,0.0
2024-05-28,-417.836
2024-05-29,7283155.351
2024-05-30,-452.034
2024-05-31,-439.806
2024-06-03,-387.069
2024-06-04,-377.825
2024-06-05,7254604.85
2024-06-06,-378.125
2024-06-07,-395.462
2024-06-10,-416.481
2024-06-11,-410.449
2024-06-12,7257852.853
2024-06-13,-429.864
2024-06-14,-386.885
2024-06-17,-333.429
2024-06-18,-375.542
2024-06-19,7251818.59
2024-06-20,-388.841
2024-06-21,-421.04
2024-06-24,-435.916
2024-06-25,-466.31
2024-06-26,7229907.426999999
2024-06-27,-531.692
2024-06-28,-664.57
2024-07-01,-451.783
2024-07-02,-443.369
2024-07-03,7220332.729
2024-07-04,0.0
2024-07-05,-390.632
2024-07-08,-415.257
2024-07-09,-423.152
2024-07-10,7222920.451
2024-07-11,-403.708
2024-07-12,-406.59
2024-07-15,-413.28
2024-07-16,-409.594
2024-07-17,7207096.006
2024-07-18,-391.652
2024-07-19,-379.801
2024-07-22,-395.901
2024-07-23,-389.837
2024-07-24,7204281.563999999
2024-07-25,-377.433
2024-07-26,-381.257
2024-07-29,-385.281
2024-07-30,-367.054
2024-07-31,7177191.314
